id:ID(Document),name,dateCreated,fileFormat,additionalType,description,checksum,originalFileName
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2008-08-26,Collection Development Committee_Agendas_2008-08-26.pdf,2008-08-26,PDF,Agendas,Agendas document for Collection Development Committee dated 2008-08-26.,57e89be7fdf3af165389b70838c2beecfb568953e50fbb8f60518f49531c5305,cdcagenda.2008.08.26.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2015-09-22,Collection Development Committee_Agendas_2015-09-22.pdf,2015-09-22,PDF,Agendas,Agendas document for Collection Development Committee dated 2015-09-22.,1c6b6e680248fa1403225dacb8973e2db5e801ed4f49b8f076a0bffc6991ed25,CDC_Agenda_-_2015.09.22.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2012-08-28,Collection Development Committee_Agendas_2012-08-28.pdf,2012-08-28,PDF,Agendas,Agendas document for Collection Development Committee dated 2012-08-28.,aeeb37323f4cde9419861e23637f927076128d1c578c8b032a01baa3fc6121b0,CDC_Agenda_-_2012.08.28.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2013-06-25,Collection Development Committee_Agendas_2013-06-25.pdf,2013-06-25,PDF,Agendas,Agendas document for Collection Development Committee dated 2013-06-25.,35d3efc46fc984cf88e3f0e51dc93dc535ab3d719564f9926fb5ce5da59ced3a,CDC_Agenda_-_2013.06.25.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2011-02-21,Collection Development Committee_Agendas_2011-02-21.pdf,2011-02-21,PDF,Agendas,Agendas document for Collection Development Committee dated 2011-02-21.,3b334d301ecece7a85014576dafdb3ea416b8ecceba08a10c1b4be2d8218be61,cdcagenda.2011.02.21.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2017-03-01,Collection Development Committee_Agendas_2017-03-01.pdf,2017-03-01,PDF,Agendas,Agendas document for Collection Development Committee dated 2017-03-01.,53351f4777fb1fae1dbfe9ce5ce3d91f4e3b49145b97307e7a4348fe48629cff,CDC_Agenda_2017_March.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2016-02-29,Collection Development Committee_Agendas_2016-02-29.pdf,2016-02-29,PDF,Agendas,Agendas document for Collection Development Committee dated 2016-02-29.,b925cbd83649fa7184a17ce2e068c0dc0c68dc431f87fe2d61adbaa5b9474d83,CDC_Agenda_-_2016.02.29.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2016-08-23,Collection Development Committee_Agendas_2016-08-23.pdf,2016-08-23,PDF,Agendas,Agendas document for Collection Development Committee dated 2016-08-23.,94dfcf50b5829630a2d959254ffbf0752858493af0b2a7882bbda7a5e105183f,CDC-Agenda-2016-08-23.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2009-03-31,Collection Development Committee_Agendas_2009-03-31.pdf,2009-03-31,PDF,Agendas,Agendas document for Collection Development Committee dated 2009-03-31.,f1ee1f89527e2fbc2ac418c24cadc5e769db9c4a8f1c83cc3ca9fed92bafba95,cdcagenda.2009.03.31.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2016-05-17,Collection Development Committee_Agendas_2016-05-17.pdf,2016-05-17,PDF,Agendas,Agendas document for Collection Development Committee dated 2016-05-17.,e6810d88b21db6976dc5d4c3966f01a949f7aa5a4aa8f549300da111c18a79bb,CDC_Agenda_-_2016.05.17.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2015-12-10,Collection Development Committee_Agendas_2015-12-10.pdf,2015-12-10,PDF,Agendas,Agendas document for Collection Development Committee dated 2015-12-10.,9aef2db694a669bc08138af1d8b5882e96ba15ea42ac8fd27d3b7b5a5de19946,CDC_Agenda_-_2015.12.10.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2009-06-28,Collection Development Committee_Agendas_2009-06-28.pdf,2009-06-28,PDF,Agendas,Agendas document for Collection Development Committee dated 2009-06-28.,629b5f1fee4a2df19231ab67dbc7fcb83106d5c7acafe0687e0575d211c1d553,cdcagenda.2009.06.28.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2012-04-24,Collection Development Committee_Agendas_2012-04-24.pdf,2012-04-24,PDF,Agendas,Agendas document for Collection Development Committee dated 2012-04-24.,248dd2552a14362a8d4413e805d90e7d9f90b6f843fef96090359865dac47f98,cdcagenda.2012.04.24.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2012-11-27,Collection Development Committee_Agendas_2012-11-27.pdf,2012-11-27,PDF,Agendas,Agendas document for Collection Development Committee dated 2012-11-27.,aa948f34c8597cdfb708f5a7ae3c9b098052553e58a47f4c6da36e6228d4c30b,CDC_Agenda_-_2012.11.27.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2008-12-15,Collection Development Committee_Agendas_2008-12-15.pdf,2008-12-15,PDF,Agendas,Agendas document for Collection Development Committee dated 2008-12-15.,98f9758291fbf8d6fbd358f4b1b9e4af4e1089fb39f685e0af96e1181a28e9fd,cdcagenda.2008.12.15.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2014-01-28,Collection Development Committee_Agendas_2014-01-28.pdf,2014-01-28,PDF,Agendas,Agendas document for Collection Development Committee dated 2014-01-28.,d3ab96eb89324a03c47823c112a5cbf6809c68303f5b9495f9c852cb434fbf60,CDC_Agenda_-_2014_01_28.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2015-07-28,Collection Development Committee_Agendas_2015-07-28.pdf,2015-07-28,PDF,Agendas,Agendas document for Collection Development Committee dated 2015-07-28.,54491cfafdd463975f489d18c06aa242c1d076f4c03382bd9636b6000550c9f5,CDC_Agenda_-_2015.07.28.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2011-04-26,Collection Development Committee_Agendas_2011-04-26.pdf,2011-04-26,PDF,Agendas,Agendas document for Collection Development Committee dated 2011-04-26.,e98a0cc884acb5b1f1d4c378642571f1ae7b7f8587da0e2880958ab973ab61f0,cdcagenda.2011.04.26.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2011-01-25,Collection Development Committee_Agendas_2011-01-25.pdf,2011-01-25,PDF,Agendas,Agendas document for Collection Development Committee dated 2011-01-25.,f7da3ed06b34c8555b6912959294a217108f81398d28e200537fe6f7211c361b,cdcagenda.2011.01.25.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2017-09-01,Collection Development Committee_Agendas_2017-09-01.pdf,2017-09-01,PDF,Agendas,Agendas document for Collection Development Committee dated 2017-09-01.,2de7c65080b918f7d3d27d3bbf248cd0db6f30c867cc6b784334c1e28374bddc,CDC_Agenda_2017_September.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2014-05-01,Collection Development Committee_Agendas_2014-05-01.pdf,2014-05-01,PDF,Agendas,Agendas document for Collection Development Committee dated 2014-05-01.,83ad84726b58c732bc15231e8a14c8432537d5aae6856ba88723782484096d09,CDC_Agenda_2014_May.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2013-02-18,Collection Development Committee_Agendas_2013-02-18.pdf,2013-02-18,PDF,Agendas,Agendas document for Collection Development Committee dated 2013-02-18.,d3aa7534c541a8e185970a686632b0699e0a5cbcefc33e69d2c25efb4a06ef91,CDC_Agenda_-_2013_02_18.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2016-03-22,Collection Development Committee_Agendas_2016-03-22.pdf,2016-03-22,PDF,Agendas,Agendas document for Collection Development Committee dated 2016-03-22.,77961f36795ef3134abf72acf9b59189945a075eb0862973061bcee93af9a721,CDC_Agenda_-_2016.03.22.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2016-04-26,Collection Development Committee_Agendas_2016-04-26.pdf,2016-04-26,PDF,Agendas,Agendas document for Collection Development Committee dated 2016-04-26.,84bdf7c05e3a91e34d60a13033e82fbc5fbb98c343f603123ca80dbf5bfa3e90,CDC_Agenda_-_2016.04.26.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2013-08-28,Collection Development Committee_Agendas_2013-08-28.pdf,2013-08-28,PDF,Agendas,Agendas document for Collection Development Committee dated 2013-08-28.,3f23d94d33947f9c0f74433b6df39c31c6d35fcb32f8fee40bc29abfe5b8c8ed,CDC_Agenda_-_2013_08_28.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2011-11-22,Collection Development Committee_Agendas_2011-11-22.pdf,2011-11-22,PDF,Agendas,Agendas document for Collection Development Committee dated 2011-11-22.,61b500e4a74e66a18c0a5b00ebc61266b28d2ee04ad6f6f24e87c3245e60a4d5,cdcagenda.2011.11.22.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2013-10-29,Collection Development Committee_Agendas_2013-10-29.pdf,2013-10-29,PDF,Agendas,Agendas document for Collection Development Committee dated 2013-10-29.,82ea06db26570dd20f6d358e6aaf92d719c0708f035302b2ff5d0aea13497ee8,CDC_Agenda_-_2013_10_29.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2017-10-01,Collection Development Committee_Agendas_2017-10-01.pdf,2017-10-01,PDF,Agendas,Agendas document for Collection Development Committee dated 2017-10-01.,00b990adedf8d15406c4e1f4dd0d902be2055890bc58edf5ac14a2dc6294b33d,CDC_Agenda_2017_October.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2010-10-26,Collection Development Committee_Agendas_2010-10-26.pdf,2010-10-26,PDF,Agendas,Agendas document for Collection Development Committee dated 2010-10-26.,44d3b94aba9788dff544fab2135d50d7eb0275dce44fa025d2559aab3763cecd,cdcagenda.2010.10.26.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2009-10-27,Collection Development Committee_Agendas_2009-10-27.pdf,2009-10-27,PDF,Agendas,Agendas document for Collection Development Committee dated 2009-10-27.,ca4428ae666fe1b39f691bed2cd7117be765f8c516b511585efce1cf882549ca,cdcagenda.2009.10.27.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2014-02-25,Collection Development Committee_Agendas_2014-02-25.pdf,2014-02-25,PDF,Agendas,Agendas document for Collection Development Committee dated 2014-02-25.,419f1bb72f648920859ee115ef2ce3a16a74c4dc11324f2dc1b3ccdb97abf8d1,CDC_Agenda_-_2014_02_25.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2011-07-26,Collection Development Committee_Agendas_2011-07-26.pdf,2011-07-26,PDF,Agendas,Agendas document for Collection Development Committee dated 2011-07-26.,4bedd3e6b41684d806910b78a6d0a125bfd6001b6f81ac4e1c52fc9c211a18a0,cdcagenda.2011.07.26.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2015-01-27,Collection Development Committee_Agendas_2015-01-27.pdf,2015-01-27,PDF,Agendas,Agendas document for Collection Development Committee dated 2015-01-27.,f9ca68c73dd1ef2f699305a895e26c99d575e733e001115d647c11d18e51754d,CDC-Agenda-2015.01.27.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2008-11-18,Collection Development Committee_Agendas_2008-11-18.pdf,2008-11-18,PDF,Agendas,Agendas document for Collection Development Committee dated 2008-11-18.,b04b36b4c9374bdd1b84bc7d3770b59599ee88f5670718d659b8c27e2b125a0a,cdcagenda.2008.11.18.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2010-01-26,Collection Development Committee_Agendas_2010-01-26.pdf,2010-01-26,PDF,Agendas,Agendas document for Collection Development Committee dated 2010-01-26.,314118a6780abaa6edd9cb94db5e00cc77f5132641ac9f0aa98ac09f73daec01,cdcagenda2010.01.26.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2010-11-30,Collection Development Committee_Agendas_2010-11-30.pdf,2010-11-30,PDF,Agendas,Agendas document for Collection Development Committee dated 2010-11-30.,5cccba2238097eea8b941e3d1671c0ca8f43227b21bd6f0ec4a4a866184271f8,cdcagenda.2010.11.30.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2013-12-03,Collection Development Committee_Agendas_2013-12-03.pdf,2013-12-03,PDF,Agendas,Agendas document for Collection Development Committee dated 2013-12-03.,cfc23a3619f8038967cd77529d188bbf387e2e81c6553dfb40c249aab32d11a3,CDC_Agenda_-_2013_12_03.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2013-09-24,Collection Development Committee_Agendas_2013-09-24.pdf,2013-09-24,PDF,Agendas,Agendas document for Collection Development Committee dated 2013-09-24.,77d43e6eef846c3e2620a6a3c63977e65e784878f28c0d54041c399ca9c51a08,CDC_Agenda_-_2013_09_24.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2014-03-25,Collection Development Committee_Agendas_2014-03-25.pdf,2014-03-25,PDF,Agendas,Agendas document for Collection Development Committee dated 2014-03-25.,da5ae3c5fcda3da30c72db454178b4d97f34e7d652bd8a3edb07fa6983bd93ec,CDC_Agenda_-_2014_03_25.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2011-05-17,Collection Development Committee_Agendas_2011-05-17.pdf,2011-05-17,PDF,Agendas,Agendas document for Collection Development Committee dated 2011-05-17.,ab5e650211eb12089adcf9ba2dfa8027006c18d03e6f1008f2abb15f75ad2b3e,cdcagenda.2011.05.17.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2009-04-28,Collection Development Committee_Agendas_2009-04-28.pdf,2009-04-28,PDF,Agendas,Agendas document for Collection Development Committee dated 2009-04-28.,33a08e5b44db7a7c5b073cd5742cf362166c0ed13d8e1ce8c79635ecc6c40263,cdcagenda.2009.04.28.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2011-08-23,Collection Development Committee_Agendas_2011-08-23.pdf,2011-08-23,PDF,Agendas,Agendas document for Collection Development Committee dated 2011-08-23.,05ea8062312a2e366dbcc4860ed9ea8039e2e909bf9a12d56300857e4aac4d48,cdcagenda.2011.08.23.pdf
Collection Development Committee__Agendas__Collection Development Committee_Agendas_2012-05-18,Collection Development Committee_Agendas_2012-05-18.pdf,2012-05-18,PDF,Agendas,Agendas document for Collection Development Committee dated 2012-05-18.,c999e5c9f9ee36ca3f3a3793b7c473d512c5002989fbe75bfa07d641541d1434,cdcagenda.2012.05.18.pdf
Accessibility Advisory Group__Related Documents__assistive-tech-lab-survey-results_2018_06_14,assistive-tech-lab-survey-results_2018_06_14.pptx,2018-06-14,PPTX,Related Documents,Related Documents document for Accessibility Advisory Group dated 2018-06-14.,fbf6c47a9061c43a8e4e47fa670651ae4ffb3b44d86b101884ff1482549037c7,assistive-tech-lab-survey-results_2018_06_14.pptx
Accessibility Advisory Group__Minutes__Accessibility Advisory Group_Minutes_2017-10-25,Accessibility Advisory Group_Minutes_2017-10-25.docx,2017-10-25,DOCX,Minutes,Minutes document for Accessibility Advisory Group dated 2017-10-25.,4eb728d5f9919eca8e3b4ce0e7f40159ac8bd8be453c865250d292c35809acd3,Accessibility_Advisory_Group_minutes_2017_10_25.docx
Accessibility Advisory Group__Minutes__Accessibility Advisory Group_Minutes_2018-06-14,Accessibility Advisory Group_Minutes_2018-06-14.docx,2018-06-14,DOCX,Minutes,Minutes document for Accessibility Advisory Group dated 2018-06-14.,4c7dc6baf4dd9cb5b97d2f3a7af092135029e13b2add08e6642514457ce8b70f,Accessibility_Advisory_Group_minutes_2018_06_14.docx
Accessibility Advisory Group__Minutes__Accessibility Advisory Group_Minutes_2018-01-17,Accessibility Advisory Group_Minutes_2018-01-17.docx,2018-01-17,DOCX,Minutes,Minutes document for Accessibility Advisory Group dated 2018-01-17.,6f7ac0cfa9705b2a397ba024bf6d10a432e3373d12e50a77fc4961ead792400d,Accessibility_Advisory_Group_minutes_2018_01_17.docx
Accessibility Advisory Group__Minutes__Accessibility Advisory Group_Minutes_2017-12-21,Accessibility Advisory Group_Minutes_2017-12-21.docx,2017-12-21,DOCX,Minutes,Minutes document for Accessibility Advisory Group dated 2017-12-21.,5ecd411a475dbd1afb66be86d5dc1a2eb57d11eed29cb1550f9ca0d255ad6053,Accessibility_Advisory_Group_minutes_2017_12_21.docx
Accessibility Advisory Group__Minutes__Accessibility Advisory Group_Minutes_2017-11-30,Accessibility Advisory Group_Minutes_2017-11-30.docx,2017-11-30,DOCX,Minutes,Minutes document for Accessibility Advisory Group dated 2017-11-30.,354a6fbf73f99a5cd07a726f159bb4b80692ee1119bc1db280a8389151309608,Accessibility_Advisory_Group_minutes_2017_11_30.docx
Accessibility Advisory Group__Agendas__Accessibility Advisory Group_Agendas_2018-06-14,Accessibility Advisory Group_Agendas_2018-06-14.docx,2018-06-14,DOCX,Agendas,Agendas document for Accessibility Advisory Group dated 2018-06-14.,07e8405c15ee1f7bf27d7d1069e541c55acb9dfa01403d50c9db9043f14c72fa,Accessibility_Advisory_Group_agenda_2018_06_14.docx
Library Strategic Planning Team__Minutes__Library Strategic Planning Team_Minutes_2019-02-28,Library Strategic Planning Team_Minutes_2019-02-28.docx,2019-02-28,DOCX,Minutes,Minutes document for Library Strategic Planning Team dated 2019-02-28.,0a59b81f3ea1bb742493b1217d245235064827bf723824cc498914cb569d04fa,"Library Strategic Planning Team Minutes February 28, 2019.docx"
Library Strategic Planning Team__Minutes__Library Strategic Planning Team_Minutes_2019-05-01,Library Strategic Planning Team_Minutes_2019-05-01.docx,2019-05-01,DOCX,Minutes,Minutes document for Library Strategic Planning Team dated 2019-05-01.,b80417285c6f6c66a18a70ccc0b9f51f9e3ad5a985585fe38931a5488860fcd1,"Library Strategic Planning Team Minutes May 1, 2019.docx"
Library Strategic Planning Team__Minutes__Library Strategic Planning Team_Minutes_2019-03-14,Library Strategic Planning Team_Minutes_2019-03-14.docx,2019-03-14,DOCX,Minutes,Minutes document for Library Strategic Planning Team dated 2019-03-14.,f2915b7f171846091328884170ec2233c33b7338fb3eaafe90bc6734815e2063,"Library Strategic Planning Team Minutes March 14, 2019.docx"
Library Strategic Planning Team__Minutes__Library Strategic Planning Team_Minutes_2019-04-24,Library Strategic Planning Team_Minutes_2019-04-24.docx,2019-04-24,DOCX,Minutes,Minutes document for Library Strategic Planning Team dated 2019-04-24.,ce28203023b975909fb798fee242aa98c6a15c47ec0a38cacce377a0acd1b59c,"Library Strategic Planning Team Minutes April 24, 2019.docx"
Library Strategic Planning Team__Minutes__Library Strategic Planning Team_Minutes_2019-03-07,Library Strategic Planning Team_Minutes_2019-03-07.docx,2019-03-07,DOCX,Minutes,Minutes document for Library Strategic Planning Team dated 2019-03-07.,0f8b8cad415bd033e4cc3ca52e685f64b3aab680f5f3254e6c55f518cd3187f8,"Library Strategic Planning Team Minutes March 7, 2019.docx"
Library Strategic Planning Team__Minutes__Library Strategic Planning Team_Minutes_2019-04-18,Library Strategic Planning Team_Minutes_2019-04-18.docx,2019-04-18,DOCX,Minutes,Minutes document for Library Strategic Planning Team dated 2019-04-18.,873985c740ae98b968cd20d17332e3dbc50f89323eebe5f73665d7f38a9aa367,"Library Strategic Planning Team Minutes April 18, 2019.docx"
Library Strategic Planning Team__Agendas__Library Strategic Planning Team_Agendas_2019-05-01,Library Strategic Planning Team_Agendas_2019-05-01.docx,2019-05-01,DOCX,Agendas,Agendas document for Library Strategic Planning Team dated 2019-05-01.,2c14eb6300c3d61063eb384e226d646d66572afd71a91620143bc9bd95c68374,"Library Strategic Planning Team Agenda May 1, 2019.docx"
Library Strategic Planning Team__Agendas__Library Strategic Planning Team_Agendas_2019-02-28,Library Strategic Planning Team_Agendas_2019-02-28.docx,2019-02-28,DOCX,Agendas,Agendas document for Library Strategic Planning Team dated 2019-02-28.,d2eb55b801953a9dbdc6b1eb5240ecfcbffcd7f2f76ca6a9718ad97d94acfffb,"Library Strategic Planning Team Agenda February 28, 2019.docx"
Library Strategic Planning Team__Agendas__Library Strategic Planning Team_Agendas_2019-03-14,Library Strategic Planning Team_Agendas_2019-03-14.docx,2019-03-14,DOCX,Agendas,Agendas document for Library Strategic Planning Team dated 2019-03-14.,f54420d4e729897afe285ab92322765bf2f7b9046c291d85063c2fb1ee8ddc6e,"Library Strategic Planning Team Agenda March 14, 2019.docx"
Library Strategic Planning Team__Agendas__Library Strategic Planning Team_Agendas_2019-04-24,Library Strategic Planning Team_Agendas_2019-04-24.docx,2019-04-24,DOCX,Agendas,Agendas document for Library Strategic Planning Team dated 2019-04-24.,f6f329644abdb153f24085eb7662cffe05adc377a9fae156add4af9308b90441,"Library Strategic Planning Team Agenda April 24, 2019.docx"
Library Strategic Planning Team__Agendas__Library Strategic Planning Team_Agendas_2019-04-18,Library Strategic Planning Team_Agendas_2019-04-18.docx,2019-04-18,DOCX,Agendas,Agendas document for Library Strategic Planning Team dated 2019-04-18.,47960cdff7db6ecd4915b622122e60ceb341ccc1d5d4c6f5ce4e9fd585456b10,"Library Strategic Planning Team Agenda April 18, 2019.docx"
Library Strategic Planning Team__Agendas__Library Strategic Planning Team_Agendas_2019-03-07,Library Strategic Planning Team_Agendas_2019-03-07.docx,2019-03-07,DOCX,Agendas,Agendas document for Library Strategic Planning Team dated 2019-03-07.,56fc5face616ea66e18f5b67edcd692281a3cf7393aad50bc1fbcf0a5b51ade1,"Library Strategic Planning Team Agenda March 7, 2019.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2018-02-22,Library Staff Support Committee_Minutes_2018-02-22.docx,2018-02-22,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2018-02-22.,cde7f761996970a24361b72306cf7205af9836bee1364de14594b8353a7ee7f1,"Library Staff Support Committee Minutes February 22, 2018.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2017-07-27,Library Staff Support Committee_Minutes_2017-07-27.docx,2017-07-27,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2017-07-27.,86e895f7139bfdbe6b8e58e4b302344681d0ac2d0913eb495459b77cc0cafb40,"Library Staff Support Committee Minutes July 27, 2017.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2018-11-08,Library Staff Support Committee_Minutes_2018-11-08.docx,2018-11-08,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2018-11-08.,cb1fccd499a9139f411f975433883fd3031ea26aa9970caecb0cf4705918a186,"Library Staff Support Committee Minutes November 8, 2018.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2018-10-25,Library Staff Support Committee_Minutes_2018-10-25.docx,2018-10-25,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2018-10-25.,22b8f1c7df28defa6abaad93c61a1489959c98761bbdf57d5cf9c77454debd44,"Library Staff Support Committee Minutes October 25, 2018.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2013-03-21,Library Staff Support Committee_Minutes_2013-03-21.docx,2013-03-21,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2013-03-21.,7e0882fabf0efe70aae0ff015469061123dc2bc2cb107cc1342209c47d1935e8,"Library Staff Support Committee Minutes March 21, 2013.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2016-04-28,Library Staff Support Committee_Minutes_2016-04-28.doc,2016-04-28,DOC,Minutes,Minutes document for Library Staff Support Committee dated 2016-04-28.,1dc93b4bf9ba802b8cd9b2a3710d6c51cc0548b85f47cfe32ff4eca524f80579,"Library Staff Support Committee Minutes April 28, 2016.doc"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_unknown_Library Staff Support Committee Minutes 12-19-19,Library Staff Support Committee_Minutes_unknown_Library Staff Support Committee Minutes 12-19-19.docx,unknown,DOCX,Minutes,Minutes document for Library Staff Support Committee.,0154238652f8b5a9af49f88b575e15deb6f3b6f75f8993d7b391fdee09c059b1,Library Staff Support Committee Minutes 12-19-19.docx
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2018-01-04,Library Staff Support Committee_Minutes_2018-01-04.docx,2018-01-04,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2018-01-04.,232d654b63cdc717f0f8bbe797a2f22b254925e9156ca6d5d81750d29bfba369,"Library Staff Support Committee Minutes January 4, 2018.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2015-01-08,Library Staff Support Committee_Minutes_2015-01-08.doc,2015-01-08,DOC,Minutes,Minutes document for Library Staff Support Committee dated 2015-01-08.,b1addbb5c7138d2078d41aa01519127d8fed640bcc15c1ba925209aaa04fbd25,"Library Staff Support Committee Minutes January 8, 2015.doc"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2015-12-18,Library Staff Support Committee_Minutes_2015-12-18.doc,2015-12-18,DOC,Minutes,Minutes document for Library Staff Support Committee dated 2015-12-18.,908d69cd842f13193e5ad5f899605d8c3d52ac63311d937dd8ad1baf8b48bd80,"Library Staff Support Committee Minutes December 18, 2015.doc"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2012-12-13,Library Staff Support Committee_Minutes_2012-12-13.docx,2012-12-13,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2012-12-13.,dfd8275f6cfd669f20535d7acc8e684dff987535b6c68e2b0beca87cf43202b3,"Library Staff Support Committee Minutes December 13, 2012.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2018-04-26,Library Staff Support Committee_Minutes_2018-04-26.docx,2018-04-26,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2018-04-26.,65aa61df4fe93b1633175ac9eea6a26e561acecbf748dc1fb109de4df15f12bb,"Library Staff Support Committee Minutes April 26, 2018.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2013-05-09,Library Staff Support Committee_Minutes_2013-05-09.docx,2013-05-09,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2013-05-09.,8c1ef2696abd30ade7a1b16cd2bd4c5ef176578646676e979c8c7e5924153f90,"Library Staff Support Committee Minutes May 9, 2013.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2014-06-12,Library Staff Support Committee_Minutes_2014-06-12.docx,2014-06-12,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2014-06-12.,4cd2dba5d05ed0934f2304ba75062a86fd960b781685ee1cff2fb62a34bfccd1,"Library Staff Support Committee Minutes June 12, 2014.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2019-07-25,Library Staff Support Committee_Minutes_2019-07-25.docx,2019-07-25,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2019-07-25.,2903011228d32976719f4f66f38e467a782a12b91610ba1d77b5145f4f898ddd,"Library Staff Support Committee Minutes July 25, 2019 .docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2016-11-30,Library Staff Support Committee_Minutes_2016-11-30.docx,2016-11-30,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2016-11-30.,32291285bdcd8ff11bde346d3874567d8abcf06fce23f1c79c78302389599e42,"Library Staff Support Committee Minutes November 30, 2016.docx"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2015-09-24,Library Staff Support Committee_Minutes_2015-09-24.doc,2015-09-24,DOC,Minutes,Minutes document for Library Staff Support Committee dated 2015-09-24.,16229f8448e07db19c1313a5ea742cfb3f3b77836ce44c5cbde7fdf34823cd0f,"Library Staff Support Committee Minutes September 24, 2015.doc"
Library Staff Support Committee__Minutes__Library Staff Support Committee_Minutes_2018-01-25,Library Staff Support Committee_Minutes_2018-01-25.docx,2018-01-25,DOCX,Minutes,Minutes document for Library Staff Support Committee dated 2018-01-25.,e2687376b7068bc46628c229b68a7e8a1129adc74b38490709fb4654da093ecb,"Library Staff Support Committee Minutes January 25, 2018.docx"
